4.604604604604605085e-03,2.357998066108092650e-02
4.654654654654654528e-03,2.409684835256419022e-02
4.704704704704704837e-03,2.461846514400339511e-02
4.754754754754755147e-03,2.514474275105198567e-02
4.804804804804805457e-03,2.567584720405480248e-02
4.854854854854854899e-03,2.621161840602355755e-02
4.904904904904905209e-03,2.675385200921184467e-02
4.954954954954955519e-03,2.730308980555150311e-02
5.005005005005004962e-03,2.785896841397038359e-02
5.055055055055055271e-03,2.842012433792914100e-02
5.105105105105105581e-03,2.898572975913574559e-02
5.155155155155155024e-03,2.955576707612185203e-02
5.205205205205205334e-03,3.013048182065549557e-02
5.255255255255255643e-03,3.071181379649408696e-02
5.305305305305305953e-03,3.129944638973820858e-02
5.355355355355355396e-03,3.189316421031320598e-02
5.405405405405405705e-03,3.249343981953665278e-02
5.455455455455456015e-03,3.309837514973672234e-02
5.505505505505505458e-03,3.370755615168927188e-02
5.555555555555555768e-03,3.432170607956314123e-02
5.605605605605606077e-03,3.494225605910204063e-02
5.655655655655655520e-03,3.556844936043179056e-02
5.705705705705705830e-03,3.620064380110521451e-02
5.755755755755756140e-03,3.683875162012663351e-02
5.805805805805806449e-03,3.748247109862559712e-02
5.855855855855855892e-03,3.813105058531390812e-02
5.905905905905906202e-03,3.878506553767861048e-02
5.955955955955956511e-03,3.944467975840054708e-02
6.006006006006005954e-03,4.010981469161959551e-02
6.056056056056056264e-03,4.078069104510461534e-02
6.106106106106106574e-03,4.145687836285170957e-02
6.156156156156156016e-03,4.213864665858655517e-02
6.206206206206206326e-03,4.282628041530801150e-02
6.256256256256256636e-03,4.351999885441661109e-02
6.306306306306306945e-03,4.421899729357894882e-02
6.356356356356356388e-03,4.492314342044057690e-02
6.406406406406406698e-03,4.563283831653919959e-02
6.456456456456457008e-03,4.634765288897782498e-02
6.506506506506506450e-03,4.706736280173708792e-02
6.556556556556556760e-03,4.779334649895240761e-02
6.606606606606607070e-03,4.852628124848849811e-02
6.656656656656657380e-03,4.926487023049112846e-02
6.706706706706706822e-03,5.000834388687186438e-02
6.756756756756757132e-03,5.075686151456065831e-02
6.806806806806807442e-03,5.151026259072941094e-02
6.856856856856856884e-03,5.226857531841674204e-02
6.906906906906907194e-03,5.303328955331518962e-02
6.956956956956957504e-03,5.380448602743508751e-02
7.007007007007006946e-03,5.458202108143873910e-02
7.057057057057057256e-03,5.536496473379381306e-02
7.107107107107107566e-03,5.615259515085134490e-02
7.157157157157157876e-03,5.694481753518211564e-02
7.207207207207207318e-03,5.774209049968139634e-02
7.257257257257257628e-03,5.854545743782777617e-02
7.307307307307307938e-03,5.935519122505684975e-02
7.357357357357357380e-03,6.017093678682321201e-02
7.407407407407407690e-03,6.099274106318339217e-02
7.457457457457458000e-03,6.181953904927350169e-02
7.507507507507507442e-03,6.265075628934380081e-02
7.557557557557557752e-03,6.348732088463478196e-02
7.607607607607608062e-03,6.432977939850145765e-02
7.657657657657658372e-03,6.517813051128910906e-02
7.707707707707707814e-03,6.603223258459527123e-02
7.757757757757758124e-03,6.689204873976388466e-02
7.807807807807808434e-03,6.775754256613890358e-02
7.857857857857858744e-03,6.862779016708395186e-02
7.907907907907909054e-03,6.950380208483199207e-02
7.957957957957957629e-03,7.038545753391635407e-02
8.008008008008007939e-03,7.127266668985274278e-02
8.058058058058058248e-03,7.216539504847012398e-02
8.108108108108108558e-03,7.306360853067324357e-02
8.158158158158158868e-03,7.396727347445426759e-02
8.208208208208209178e-03,7.487677728417313494e-02
8.258258258258259488e-03,7.579213552879826565e-02
8.308308308308308063e-03,7.671284558951024790e-02
8.358358358358358373e-03,7.763887541846001272e-02
8.408408408408408682e-03,7.857028658712228442e-02
8.458458458458458992e-03,7.950698566573709269e-02
8.508508508508509302e-03,8.044890903431582696e-02
8.558558558558559612e-03,8.139691378520688692e-02
8.608608608608608187e-03,8.235135304660756717e-02
8.658658658658658497e-03,8.331133738359636220e-02
8.708708708708708807e-03,8.427640492503481184e-02
8.758758758758759116e-03,8.524652688762673902e-02
8.808808808808809426e-03,8.622175603741555339e-02
8.858858858858859736e-03,8.720208811284348160e-02
8.908908908908910046e-03,8.818874208944374460e-02
8.958958958958958621e-03,8.918153881818213780e-02
9.009009009009008931e-03,9.018048622591677554e-02
9.059059059059059241e-03,9.118478843138913548e-02
9.109109109109109551e-03,9.219392620566686791e-02
9.159159159159159860e-03,9.320785663883365824e-02
9.209209209209210170e-03,9.422710105266737801e-02
9.259259259259260480e-03,9.525243884427128660e-02
9.309309309309309055e-03,9.628394479823677854e-02
9.359359359359359365e-03,9.732129451687072941e-02
9.409409409409409675e-03,9.836443152500956577e-02
9.459459459459459985e-03,9.941250951140565006e-02
9.509509509509510294e-03,1.004651763765452566e-01
9.559559559559560604e-03,1.015235330263511843e-01
9.609609609609610914e-03,1.025876652441722325e-01
9.659659659659659489e-03,1.036575126745403058e-01
9.709709709709709799e-03,1.047333566961542589e-01
9.759759759759760109e-03,1.058147364795735262e-01
9.809809809809810419e-03,1.069015879298278460e-01
9.859859859859860728e-03,1.079934545387724321e-01
9.909909909909911038e-03,1.090911234580447947e-01
9.959959959959959613e-03,1.101944030741431879e-01
1.001001001001000992e-02,1.113029432835910409e-01
1.006006006006006023e-02,1.124167995822814708e-01
1.011011011011011054e-02,1.135364575737677767e-01
1.016016016016016085e-02,1.146616692638541685e-01
1.021021021021021116e-02,1.157924487626874888e-01
1.026026026026026147e-02,1.169276244634516876e-01
1.031031031031031005e-02,1.180672613642995694e-01
1.036036036036036036e-02,1.192109488459248967e-01
1.041041041041041067e-02,1.203590760365055162e-01
1.046046046046046098e-02,1.215113882323748118e-01
1.051051051051051129e-02,1.226680255726245450e-01
1.056056056056056160e-02,1.238289041800656187e-01
1.061061061061061191e-02,1.249937151138236502e-01
1.066066066066066048e-02,1.261620488656967909e-01
1.071071071071071079e-02,1.273337543800858729e-01
1.076076076076076110e-02,1.285085098370754297e-01
1.081081081081081141e-02,1.296861269182654208e-01
1.086086086086086172e-02,1.308666339507239262e-01
1.091091091091091203e-02,1.320504088326295011e-01
1.096096096096096061e-02,1.332374996855203719e-01
1.101101101101101092e-02,1.344274095449232709e-01
1.106106106106106123e-02,1.356194406694533616e-01
1.111111111111111154e-02,1.368133489880502263e-01
1.116116116116116184e-02,1.380096890228950379e-01
1.121121121121121215e-02,1.392078617074107849e-01
1.126126126126126246e-02,1.404079129811748872e-01
1.131131131131131104e-02,1.416096775219465864e-01
1.136136136136136135e-02,1.428136757302188309e-01
1.141141141141141166e-02,1.440197763822795296e-01
1.146146146146146197e-02,1.452268870716488247e-01
1.151151151151151228e-02,1.464347995805610203e-01
1.156156156156156259e-02,1.476438953554717326e-01
1.161161161161161290e-02,1.488538778445464561e-01
1.166166166166166147e-02,1.500647701264415101e-01
1.171171171171171178e-02,1.512764161447293643e-01
1.176176176176176209e-02,1.524890138390145033e-01
1.181181181181181240e-02,1.537028460291920973e-01
1.186186186186186271e-02,1.549166903945351781e-01
1.191191191191191302e-02,1.561306729538101123e-01
1.196196196196196333e-02,1.573443753972035564e-01
1.201201201201201191e-02,1.585581269971566010e-01
1.206206206206206222e-02,1.597719837699185241e-01
1.211211211211211253e-02,1.609855925198535043e-01
1.216216216216216284e-02,1.621993390462358464e-01
1.221221221221221315e-02,1.634131725098762755e-01
1.226226226226226346e-02,1.646264486766340907e-01
1.231231231231231203e-02,1.658396858545653219e-01
1.236236236236236234e-02,1.670533897081647734e-01
1.241241241241241265e-02,1.682667256721733229e-01
1.246246246246246296e-02,1.694797987085028546e-01
1.251251251251251327e-02,1.706935959777007017e-01
1.256256256256256358e-02,1.719065277323706953e-01
1.261261261261261389e-02,1.731198642216885131e-01
1.266266266266266247e-02,1.743328920796677894e-01
1.271271271271271278e-02,1.755458755970552287e-01
1.276276276276276309e-02,1.767589937515085807e-01
1.281281281281281340e-02,1.779719748137611468e-01
1.286286286286286371e-02,1.791844960344164128e-01
1.291291291291291402e-02,1.803969608617610465e-01
1.296296296296296433e-02,1.816091437148390497e-01
1.301301301301301290e-02,1.828211466017511111e-01
1.306306306306306321e-02,1.840335689993626012e-01
1.311311311311311352e-02,1.852455569817624825e-01
1.316316316316316383e-02,1.864581397292309761e-01
1.321321321321321414e-02,1.876694537130237372e-01
1.326326326326326445e-02,1.888802816801384565e-01
1.331331331331331476e-02,1.900925726426671292e-01
1.336336336336336333e-02,1.913034836437112751e-01
1.341341341341341364e-02,1.925155517059589649e-01
1.346346346346346395e-02,1.937249319105085743e-01
1.351351351351351426e-02,1.949356671470364177e-01
1.356356356356356457e-02,1.961454306277146120e-01
1.361361361361361488e-02,1.973548751719452210e-01
1.366366366366366346e-02,1.985656793278967047e-01
1.371371371371371377e-02,1.997735197554740272e-01
1.376376376376376408e-02,2.009847366405013436e-01
1.381381381381381439e-02,2.021919583441227630e-01
1.386386386386386470e-02,2.034017059334841393e-01
1.391391391391391501e-02,2.046088959128968821e-01
1.396396396396396532e-02,2.058159553852552115e-01
1.401401401401401389e-02,2.070254938811475209e-01
1.406406406406406420e-02,2.082295864569518040e-01
1.411411411411411451e-02,2.094380047948198320e-01
1.416416416416416482e-02,2.106394550664735521e-01
1.421421421421421513e-02,2.118467847356386435e-01
1.426426426426426544e-02,2.130497900225550578e-01
1.431431431431431575e-02,2.142555170488925909e-01
1.436436436436436433e-02,2.154595923654337997e-01
1.441441441441441464e-02,2.166623956915154081e-01
1.446446446446446495e-02,2.178643916318196982e-01
1.451451451451451526e-02,2.190644379411545162e-01
1.456456456456456557e-02,2.202674855807322529e-01
1.461461461461461588e-02,2.214649704182704293e-01
1.466466466466466619e-02,2.226705742886320172e-01
1.471471471471471476e-02,2.238617621693375914e-01
1.476476476476476507e-02,2.250581692435706105e-01
1.481481481481481538e-02,2.262530529523443801e-01
1.486486486486486569e-02,2.274490607744302784e-01
1.491491491491491600e-02,2.286446049132178082e-01
1.496496496496496631e-02,2.298362444592036702e-01
1.501501501501501488e-02,2.310284192798201519e-01
1.506506506506506519e-02,2.322156166491815277e-01
1.511511511511511550e-02,2.334095111966768554e-01
1.516516516516516581e-02,2.345954928532457684e-01
1.521521521521521612e-02,2.357873126709925937e-01
1.526526526526526643e-02,2.369729809908830143e-01
1.531531531531531674e-02,2.381533396515281009e-01
1.536536536536536532e-02,2.393298072597006276e-01
1.541541541541541563e-02,2.405090444625029023e-01
1.546546546546546594e-02,2.416873949027152635e-01
1.551551551551551625e-02,2.428604768514171786e-01
1.556556556556556656e-02,2.440433209605814835e-01
1.561561561561561687e-02,2.452133560485129926e-01
1.566566566566566718e-02,2.463861915458577245e-01
1.571571571571571749e-02,2.475517828242934648e-01
1.576576576576576780e-02,2.487182050344260431e-01
1.581581581581581811e-02,2.498843325967833595e-01
1.586586586586586495e-02,2.510504319741823642e-01
1.591591591591591526e-02,2.521998840049715085e-01
1.596596596596596557e-02,2.533531798565662463e-01
1.601601601601601588e-02,2.544994052115024941e-01
1.606606606606606619e-02,2.556495161770633850e-01
1.611611611611611650e-02,2.567882820838221503e-01
1.616616616616616681e-02,2.579524904858242484e-01
1.621621621621621712e-02,2.590799724444598495e-01
1.626626626626626743e-02,2.602268469996218969e-01
1.631631631631631774e-02,2.613439606206064969e-01
1.636636636636636805e-02,2.624852085625316023e-01
1.641641641641641836e-02,2.636169984451087744e-01
1.646646646646646867e-02,2.647493409205763926e-01
1.651651651651651898e-02,2.658474606481655012e-01
1.656656656656656582e-02,2.669747161629293930e-01
1.661661661661661613e-02,2.680632067046146982e-01
1.666666666666666644e-02,2.691697949558576330e-01
1.671671671671671675e-02,2.702797505036932391e-01
1.676676676676676706e-02,2.713752323231635177e-01
1.681681681681681736e-02,2.724671760916161922e-01
1.686686686686686767e-02,2.735402460944804104e-01
1.691691691691691798e-02,2.746157712854739863e-01
1.696696696696696829e-02,2.757110431852541899e-01
1.701701701701701860e-02,2.767771211680850052e-01
1.706706706706706891e-02,2.778624773032064565e-01
1.711711711711711922e-02,2.788923212145634212e-01
1.716716716716716953e-02,2.799461861324391010e-01
1.721721721721721637e-02,2.809891926541229212e-01
1.726726726726726668e-02,2.820334428751557487e-01
1.731731731731731699e-02,2.830284066319493919e-01
1.736736736736736730e-02,2.840937728464940637e-01
1.741741741741741761e-02,2.850919132051473182e-01
1.746746746746746792e-02,2.861149078759412934e-01
1.751751751751751823e-02,2.871158734617723640e-01
1.756756756756756854e-02,2.881430342631066122e-01
1.761761761761761885e-02,2.890957878615298404e-01
1.766766766766766916e-02,2.901076468894860927e-01
1.771771771771771947e-02,2.910460492996276294e-01
1.776776776776776978e-02,2.920234217461221693e-01
1.781781781781782009e-02,2.929504192436586107e-01
1.786786786786787040e-02,2.939048074347080930e-01
1.791791791791791724e-02,2.948474218776697131e-01
1.796796796796796755e-02,2.957441059727242694e-01
1.801801801801801786e-02,2.967188667980594774e-01
1.806806806806806817e-02,2.976234847976231834e-01
1.811811811811811848e-02,2.984892679142730487e-01
1.816816816816816879e-02,2.993775038350962037e-01
1.821821821821821910e-02,3.002415933511181634e-01
1.826826826826826941e-02,3.011547616862503829e-01
1.831831831831831972e-02,3.020312374608337125e-01
1.836836836836837003e-02,3.028402394879120552e-01
1.841841841841842034e-02,3.036620114885299482e-01
1.846846846846847065e-02,3.044655169097753022e-01
1.851851851851852096e-02,3.052850281871976046e-01
1.856856856856856780e-02,3.060930308970125635e-01
1.861861861861861811e-02,3.068776597810318751e-01
1.866866866866866842e-02,3.076776979108945542e-01
1.871871871871871873e-02,3.083779023807118880e-01
1.876876876876876904e-02,3.091740420475039275e-01
1.881881881881881935e-02,3.098689230868425515e-01
1.886886886886886966e-02,3.106025752027573028e-01
1.891891891891891997e-02,3.113604944323143386e-01
1.896896896896897028e-02,3.119682747340198903e-01
1.901901901901902059e-02,3.127591173056661344e-01
1.906906906906907090e-02,3.133693456384392673e-01
1.911911911911912121e-02,3.140376591283302599e-01
1.916916916916917152e-02,3.146303618282823011e-01
1.921921921921922183e-02,3.152166335838615940e-01
1.926926926926926867e-02,3.159334237031055648e-01
1.931931931931931898e-02,3.164264981517405095e-01
1.936936936936936929e-02,3.170413459700863190e-01
1.941941941941941960e-02,3.176127693510961691e-01
1.946946946946946991e-02,3.181224066020187369e-01
1.951951951951952022e-02,3.186876363227877929e-01
1.956956956956957053e-02,3.191495810702761893e-01
1.961961961961962084e-02,3.197479677820369570e-01
1.966966966966967115e-02,3.202058667947370596e-01
1.971971971971972146e-02,3.206077014017644222e-01
1.976976976976977177e-02,3.210381940262985734e-01
1.981981981981982208e-02,3.215070909473031757e-01
1.986986986986987239e-02,3.219705283983305133e-01
1.991991991991991923e-02,3.223794679241269723e-01
1.996996996996996954e-02,3.225567684647973610e-01
2.002002002002001985e-02,3.230995677218816975e-01
2.007007007007007016e-02,3.234262529746865789e-01
2.012012012012012047e-02,3.236802455168376613e-01
2.017017017017017078e-02,3.240642191585255683e-01
2.022022022022022109e-02,3.242792719441801585e-01
2.027027027027027140e-02,3.245879064705352590e-01
2.032032032032032171e-02,3.247035558694906232e-01
2.037037037037037202e-02,3.250432845130171722e-01
2.042042042042042232e-02,3.252812472238952313e-01
2.047047047047047263e-02,3.254615962645575622e-01
2.052052052052052294e-02,3.255808543431463753e-01
2.057057057057056978e-02,3.258384201982375550e-01
2.062062062062062009e-02,3.259058183641497797e-01
2.067067067067067040e-02,3.259638359911313787e-01
2.072072072072072071e-02,3.261556761845705310e-01
2.077077077077077102e-02,3.264300797862765835e-01
2.082082082082082133e-02,3.263248449963526143e-01
2.087087087087087164e-02,3.261413287778509029e-01
2.092092092092092195e-02,3.264552752230958088e-01
2.097097097097097226e-02,3.264125389963902224e-01
2.102102102102102257e-02,3.263670970700895957e-01
2.107107107107107288e-02,3.261300043495496959e-01
2.112112112112112319e-02,3.263260597426558829e-01
2.117117117117117350e-02,3.262764457231693838e-01
2.122122122122122381e-02,3.260329649200802149e-01
2.127127127127127065e-02,3.260102391862036431e-01
2.132132132132132096e-02,3.259862304081015960e-01
2.137137137137137127e-02,3.257117313185771690e-01
2.142142142142142158e-02,3.253539699708395960e-01
2.147147147147147189e-02,3.255280335053105101e-01
2.152152152152152220e-02,3.251264111852115724e-01
2.157157157157157251e-02,3.247562672543799489e-01
2.162162162162162282e-02,3.245725372148856036e-01
2.167167167167167313e-02,3.244693871509290450e-01
2.172172172172172344e-02,3.241824088132733706e-01
2.177177177177177375e-02,3.235576705199570968e-01
2.182182182182182406e-02,3.235618013185939112e-01
2.187187187187187437e-02,3.232340231695778332e-01
2.192192192192192121e-02,3.225866536732345247e-01
2.197197197197197152e-02,3.223197035105246355e-01
2.202202202202202183e-02,3.220231610914360276e-01
2.207207207207207214e-02,3.214602371921561619e-01
2.212212212212212245e-02,3.207433515033664695e-01
2.217217217217217276e-02,3.206787382421012467e-01
2.222222222222222307e-02,3.202602597158605291e-01
2.227227227227227338e-02,3.194381838950272057e-01
2.232232232232232369e-02,3.190944638000970390e-01
2.237237237237237400e-02,3.186170812400027641e-01
2.242242242242242431e-02,3.180179875921504973e-01
2.247247247247247462e-02,3.172378583516384798e-01
2.252252252252252493e-02,3.168883783831460410e-01
2.257257257257257524e-02,3.162357452749615105e-01
2.262262262262262208e-02,3.153562028524999339e-01
2.267267267267267239e-02,3.150379226274830358e-01
2.272272272272272270e-02,3.143036427626939577e-01
2.277277277277277301e-02,3.133203025068498349e-01
2.282282282282282332e-02,3.128432660963676448e-01
2.287287287287287363e-02,3.122126447157491103e-01
2.292292292292292394e-02,3.113405846175048008e-01
2.297297297297297425e-02,3.105388003736157532e-01
2.302302302302302456e-02,3.100160283730215016e-01
2.307307307307307487e-02,3.091844123593449623e-01
2.312312312312312518e-02,3.079916104424353929e-01
2.317317317317317549e-02,3.075849820403792068e-01
2.322322322322322580e-02,3.066479142923975720e-01
2.327327327327327264e-02,3.055114754671798272e-01
2.332332332332332295e-02,3.050142100305799908e-01
2.337337337337337326e-02,3.041414561487956192e-01
2.342342342342342357e-02,3.028099543731866961e-01
2.347347347347347388e-02,3.021416894805323827e-01
2.352352352352352419e-02,3.012798283524008580e-01
2.357357357357357450e-02,3.001194562175126257e-01
2.362362362362362481e-02,2.992557042376460252e-01
2.367367367367367512e-02,2.984944895953360322e-01
2.372372372372372543e-02,2.973688278795175721e-01
2.377377377377377574e-02,2.960902989306182786e-01
2.382382382382382605e-02,2.954688758367411405e-01
2.387387387387387636e-02,2.942848519161474496e-01
2.392392392392392667e-02,2.929355378626615769e-01
2.397397397397397351e-02,2.922205602479385211e-01
2.402402402402402382e-02,2.909704234970895698e-01
2.407407407407407413e-02,2.895842007930262141e-01
2.412412412412412444e-02,2.889879762483845704e-01
2.417417417417417475e-02,2.877800497239054178e-01
2.422422422422422505e-02,2.863306315774939437e-01
2.427427427427427536e-02,2.854583956014505874e-01
2.432432432432432567e-02,2.843503456767214055e-01
2.437437437437437598e-02,2.828558660614298170e-01
2.442442442442442629e-02,2.819440788079831117e-01
2.447447447447447660e-02,2.807184079918547681e-01
2.452452452452452691e-02,2.791806983859570490e-01
2.457457457457457722e-02,2.782677411989583072e-01
2.462462462462462406e-02,2.771586239696112730e-01
2.467467467467467437e-02,2.755724845034207560e-01
2.472472472472472468e-02,2.746737177720761647e-01
2.477477477477477499e-02,2.733178715097264733e-01
2.482482482482482530e-02,2.717399570820595578e-01
2.487487487487487561e-02,2.707923531766048275e-01
2.492492492492492592e-02,2.694636423207774079e-01
2.497497497497497623e-02,2.677540603512281181e-01
2.502502502502502654e-02,2.666974978900353288e-01
2.507507507507507685e-02,2.654665607292862051e-01
2.512512512512512716e-02,2.637044380108724551e-01
2.517517517517517747e-02,2.627200726836309008e-01
2.522522522522522778e-02,2.613487115148340201e-01
2.527527527527527809e-02,2.596700317173634698e-01
2.532532532532532493e-02,2.585720571635011233e-01
2.537537537537537524e-02,2.571251760816541942e-01
2.542542542542542555e-02,2.555121572832084742e-01
2.547547547547547586e-02,2.543069346066761383e-01
2.552552552552552617e-02,2.528996601727113713e-01
2.557557557557557648e-02,2.510534986114998923e-01
2.562562562562562679e-02,2.501027284289889518e-01
2.567567567567567710e-02,2.485540730663423070e-01
2.572572572572572741e-02,2.467949160217559612e-01
2.577577577577577772e-02,2.457235271111653796e-01
2.582582582582582803e-02,2.441663765574631217e-01
2.587587587587587834e-02,2.423559740883766134e-01
2.592592592592592865e-02,2.413230464890666616e-01
2.597597597597597549e-02,2.395874087479662740e-01
2.602602602602602580e-02,2.379659100430978336e-01
2.607607607607607611e-02,2.367559872124511688e-01
2.612612612612612642e-02,2.349982096385035413e-01
2.617617617617617673e-02,2.336031505419224330e-01
2.622622622622622704e-02,2.321968007378333587e-01
2.627627627627627735e-02,2.304591872761882210e-01
2.632632632632632766e-02,2.289350866632921810e-01
2.637637637637637797e-02,2.274925831744395721e-01
2.642642642642642828e-02,2.257124673319217678e-01
2.647647647647647859e-02,2.242783322861281181e-01
2.652652652652652890e-02,2.227969433296218549e-01
2.657657657657657921e-02,2.209379942627127114e-01
2.662662662662662952e-02,2.195917975555276846e-01
2.667667667667667636e-02,2.180087296633531901e-01
2.672672672672672667e-02,2.160395220557747298e-01
2.677677677677677698e-02,2.149153051402088732e-01
2.682682682682682729e-02,2.132602659764409325e-01
2.687687687687687760e-02,2.114877291798887560e-01
2.692692692692692791e-02,2.101972919306808185e-01
2.697697697697697822e-02,2.083457419814121747e-01
2.702702702702702853e-02,2.066783075594898766e-01
2.707707707707707884e-02,2.052709317800372468e-01
2.712712712712712915e-02,2.032512578001046955e-01
2.717717717717717946e-02,2.019224372044275406e-01
2.722722722722722977e-02,2.003676221386751499e-01
2.727727727727728008e-02,1.982897092040208364e-01
2.732732732732732692e-02,1.971475776903427457e-01
2.737737737737737723e-02,1.954384991703487229e-01
2.742742742742742754e-02,1.935167162400499019e-01
2.747747747747747785e-02,1.922985258144393195e-01
2.752752752752752816e-02,1.903270215647441532e-01
2.757757757757757847e-02,1.887837323751190288e-01
2.762762762762762878e-02,1.872583446271722241e-01
2.767767767767767909e-02,1.854159694566472338e-01
2.772772772772772940e-02,1.840011143147173289e-01
2.777777777777777971e-02,1.822801559022974860e-01
2.782782782782783002e-02,1.801776987672991104e-01
2.787787787787788032e-02,1.789649258684901934e-01
2.792792792792793063e-02,1.770802613526367975e-01
2.797797797797798094e-02,1.755682974047834133e-01
2.802802802802802778e-02,1.741284663311967740e-01
2.807807807807807809e-02,1.721667965007201428e-01
2.812812812812812840e-02,1.707398998686149860e-01
2.817817817817817871e-02,1.690324409781869819e-01
2.822822822822822902e-02,1.669835037769384356e-01
2.827827827827827933e-02,1.657516443948015561e-01
2.832832832832832964e-02,1.639546191817183585e-01
2.837837837837837995e-02,1.623270189107849926e-01
2.842842842842843026e-02,1.609008518614458982e-01
2.847847847847848057e-02,1.588282507784768149e-01
2.852852852852853088e-02,1.574188287283603827e-01
2.857857857857858119e-02,1.558432209997785423e-01
2.862862862862863150e-02,1.539136553888795500e-01
2.867867867867867834e-02,1.527423952993265388e-01
2.872872872872872865e-02,1.508086432414829647e-01
2.877877877877877896e-02,1.493030666127566353e-01
2.882882882882882927e-02,1.476526493792120753e-01
2.887887887887887958e-02,1.458399689385269371e-01
2.892892892892892989e-02,1.444607143118546155e-01
2.897897897897898020e-02,1.427404501670789250e-01
2.902902902902903051e-02,1.410238490975826431e-01
2.907907907907908082e-02,1.396488346482047116e-01
2.912912912912913113e-02,1.377551584424475117e-01
